SAFE1,SAFE2,SAFE3,SAFE10,SAFE11,SAFE12,SAFE13,SAFE14,SAFE15,SAFE16,SAFE17,SAFE18,SAFE19,SAFE20,SAFE21,SAFE22,SAFE23,SAFE24,SAFE25,SAFE26,SAFE27,SAFE28,SAFE29,SAFE30,SAFE31,SAFE32,SAFE33,SAFE34,SAFE35,SAFE36,SAFE37,SAFE38,SAFE39,SAFE4,SAFE40,SAFE41,SAFE42,SAFE43,SAFE44,SAFE45,SAFE46,SAFE47,SAFE48,SAFE49,SAFE5,SAFE50,SAFE51,SAFE52,SAFE53,SAFE54,SAFE55,SAFE56,SAFE57,SAFE58,SAFE59,SAFE6,SAFE60,SAFE61,SAFE62,SAFE63,SAFE64,SAFE65,SAFE66,SAFE67,SAFE68,SAFE69,SAFE7,SAFE70,SAFE71,SAFE72,SAFE73,SAFE74,SAFE75,SAFE76,SAFE77,SAFE78,SAFE79,SAFE8,SAFE9,V1,V2,V3,V4,Label
13.34662,-0.823108718,9.69551,3.85741,0.23499,3.706097902,2.620408565,1.471991435,1.174945565703,5.69731,1.81121,-1.60491,5.2876,2.0462,1.1952,6.63255268,6.5890221,2.4966221,9.29552258102,-0.99179,0.40971,16.951738619,2.2525,1.8399,7.470901282,1.43019,5.870856094,8.29401,6.3540321,2.7316121,8.228004815741,3.65111,3.2414,1.328033994,0.2063,4.5428221,0.574208565,4.6429,8.71614106,-0.99179,7.87187894,3.5011592329506,3.2414,41.9063978661,1.8399,15.764911282,61.9637299419208,1.4015,-6.89251,11.624055015,12.523511282,2.5967,2.418291282,37.747550526446,6.45411,6.6891,-3.65111,7.081232915,0.42213106,4.4366,3.87412128,12.523511282,14.169728718,1.6750728,-10.9857192778332,23.04213,-2.5967,3.65111,129.4022876762,1.1952,2.83169,12.523511282,14.169728718,-10.9857192778332,23.04213,3.65111,129.4022876762,9.50030198,5.05261,-1.3414,-1.9162,-0.15538,-0.11984,2.0
-5.25504,4.6341364812,-2.83236,-3.08229,1.51611,1.800480528,-0.57284748,-0.99333252,-0.1646388149868,-3.20577,-2.2992,1.63959,-1.00197,-0.78309,0.56421,0.1714027392,-0.762208848,0.803971152,-0.01635182131968,-2.1084,-2.2038,0.7613998704,-1.4427,-0.12348,1.8971764812,2.08032,0.503248896,-2.73696,-2.278318848,2.320081152,-0.0480099446784,-2.42268,-0.21888,0.482367744,-0.65961,0.020881152,0.21024252,-0.31428,-2.2204260051,-2.1084,-3.2534939949,-1.4137328826815,-0.21888,6.8918842368,-0.12348,-0.8397835188,-5.19249614198515,-0.0954,2.64156,0.261105984,-0.6209035188,0.46881,4.4152564812,-4.7772421537801,-2.61348,-1.09737,2.42268,0.240224832,0.5165339949,0.34533,-0.1234942848,-0.6209035188,-9.8891764812,-0.053825634,-24.3525725741653,-8.0874,-0.46881,-2.42268,14.8841650944,0.56421,1.98492,-0.6209035188,-9.8891764812,-24.3525725741653,-8.0874,-2.42268,14.8841650944,0.2461095252,-2.51808,1.8664,7.7763,-0.23849,-2.9634,1.0
4.07334,-1.3284954425,2.98375,2.29116,-0.64266,1.2091005675,1.36164431,0.28685569,0.4429472600175,1.91384,1.46691,-0.26534,1.20409,0.82425,-0.44441,0.31308312,1.1118496544,-0.5366503456,0.2370540151392,-0.04741,0.70975,1.23886383,2.02582,-0.37732,0.8980945575,-1.08707,0.5571910944,2.22659,1.7545096544,-1.1793103456,0.421882809035904,1.08959,0.37984,0.26959144,1.20157,0.2875996544,0.53739431,1.137,3.2169840725,-0.0474100000000001,1.2361959275,2.20520153788777,0.37984,4.1119550825,-0.37732,3.1246845575,1.99968836078393,0.75716,-1.46943,1.6858848844,2.7448445575,0.31275,-0.9486554425,1.65855612406313,2.60391,1.96125,-1.08959,1.39828523,0.9903940725,-0.06457,-0.1688046944,2.7448445575,5.4018354425,-0.3364894756,-5.41141362575295,7.05709,-0.31275,1.08959,12.153828225,-0.44441,-0.32991,2.7448445575,5.4018354425,-5.41141362575295,7.05709,1.08959,12.153828225,0.93717225,1.84675,3.4663,1.1112,1.7425,1.3388,1.0
12.8664,-18.10796889,16.0245,6.8843,-0.1105,11.84534406,-40.66964431,47.44344431,-149.215109923539,0.2288,3.4974,6.545,5.3441,3.3869,-1.4297,6.62884068,20.24367644,13.46987644,57.092216124636,-13.728,-5.1153,-33.38080119,13.4293,-6.6555,-10.69616889,-1.5402,6.84511128,7.4118,20.35417644,13.35937644,58.954889921256,-3.1581,1.9572,-10.01166516,10.0424,16.85677644,-44.05654431,10.5699,41.42440456,-13.728,-26.60080456,252.094622477808,1.9572,40.42840428,-6.6555,-3.28436889,-79.277864578902,8.6127,1.2009,63.83560986,-5.24156889,7.183,-16.15076889,-58.343322827394,14.0673,13.9568,3.1581,46.97883342,34.01260456,0.5275,-2.79820884,-5.24156889,30.97436889,-12.31357719,-232.984370926296,28.8909,-7.183,-3.1581,206.1776268,-1.4297,7.0725,-5.24156889,30.97436889,-232.984370926296,28.8909,-3.1581,206.1776268,35.79919431,5.4546,-5.4901,9.1048,-0.38758,-5.9763,2.0
20.53368,45.2894965176,9.17262,14.30026,-4.46834,46.132843428,-10.04085668,19.87277668,-73.5271125262128,16.27702,9.3843,-6.4451,5.50432,4.91596,-4.3276,2.8923542256,4.099080976,-5.732839024,-4.01574460682304,12.1611,10.7727,-9.0893024424,7.85516,1.97676,55.8505165176,-8.79594,5.521346748,10.56102,8.567420976,-10.201179024,-7.6658378249232,11.36106,0.58836,6.338225772,2.9392,-0.816879024,-14.95681668,-0.80004,25.010009632,12.1611,-3.887969632,152.596068483345,0.58836,105.3214617132,1.97676,66.4115365176,589.838421952704,-1.3884,-11.94942,-14.662920168,65.8231765176,-5.716,45.8778565176,556.978212054409,8.58426,4.11592,-11.36106,-13.846041144,14.448989632,-3.73924,-2.546186736,65.8231765176,-24.7558165176,6.00843984,929.960028853513,29.7063,5.716,11.36106,188.3476438416,-4.3276,-10.18434,65.8231765176,-24.7558165176,929.960028853513,29.7063,11.36106,188.3476438416,-3.9329646384,9.97266,1.8993,7.6625,0.15394,-3.1108,1.0
23.0739,85.6562349,9.5178,13.1809,1.4371,42.9177171,-30.9040055,45.5220055,-279.2988571995,20.8651,5.8719,-6.2471,11.0857,7.309,-3.5323,27.6039003,-7.44845525,-22.06645525,-107.86224042225,13.6869,9.7794,-1.77313788,6.9338,7.6842,99.0815349,-2.0952,22.17640473,13.4253,-8.88555525,-20.62935525,-86.654301482475,13.5561,3.7767,36.93385998,-0.3752,-14.75745525,-38.2130055,-0.1308,10.6829632,13.6869,16.1676368,-36.81669424104,3.7767,129.53534958,7.6842,112.5068349,1330.19933049297,-3.9075,-17.3328,-52.45935975,108.7301349,-7.4398,89.4329349,955.99809763614,5.7411,7.1782,-13.5561,-37.7019045,-2.7423368,0.2444,-13.34043741,108.7301349,-62.5823349,13.80246225,1976.42339845911,32.5917,7.4398,13.5561,219.61276542,-3.5323,-6.0027,108.7301349,-62.5823349,1976.42339845911,32.5917,13.5561,219.61276542,-0.956017200000002,9.6486,3.6894,9.887,-4.0788,-4.3664,1.0
25.8801,120.1412594,10.566,15.1637,2.5043,55.9165698,-41.093708,58.761708,-441.061372472,24.1481,6.3297,-6.4801,13.2409,8.834,-4.4271,38.9305546,-11.33858475,-29.00658475,-178.2046136815,15.4847,10.9072,-2.61258545999999,8.6836,8.9844,135.2847594,-1.9228,27.89435493,15.1435,-13.84288475,-26.50228475,-127.686409692075,15.3141,4.4069,48.06693968,-0.150399999999999,-20.17258475,-49.927708,-0.170599999999999,13.8148664,15.4847,16.4721336,-20.1201629215999,4.4069,162.5897021,8.9844,150.4282594,2048.6847539739,-4.5775,-19.721,-69.31937125,146.0213594,-9.0046,124.5481594,1452.49834777404,6.1591,8.6634,-15.3141,-49.1467865,-1.32863359999999,-0.0202,-19.50978699,146.0213594,-94.2611594,20.26505025,3109.26780739794,36.4461,9.0046,15.3141,273.4491366,-4.4271,-6.5003,146.0213594,-94.2611594,3109.26780739794,36.4461,15.3141,273.4491366,-1.50708039999999,10.7366,4.0552,-2.4583,2.2806,1.0323,1.0
-2.66603,1.1358703083,-2.9382,-2.00537,1.12335,0.6898984036,-0.639420462,-0.242599538,0.08750099784662,-0.16884,-1.56436,-0.71318,-0.28678,-0.44101,0.59524,-0.0680169723,-0.700471129,0.181548871,0.11442495250029,1.80024,0.11794,-0.4158948119,-2.71855,1.83653,-0.1200296917,1.71859,-0.2412712428,-1.2559,-1.823821129,1.304898871,0.40589061176244,0.27217,0.15423,0.0181898862,-2.27754,-0.259461129,-0.198410462,-1.52807,-0.2514820846,1.80024,-2.2603179154,-1.26144845995086,0.15423,1.770982267,1.83653,-1.3759296917,0.15074528980603,-1.6823,-0.4264,2.11280057,-1.5301596917,-1.08706,1.2901003083,0.169257469156921,-3.09243,-1.96908,-0.27217,2.372261699,1.0044179154,0.74947,0.0918038652,-1.5301596917,-3.8019003083,-1.001372252,-3.02826431803705,-5.60423,1.08706,0.27217,7.833329346,0.59524,0.03629,-1.5301596917,-3.8019003083,-3.02826431803705,-5.60423,0.27217,7.833329346,0.6738941507,-1.41013,-0.2361,9.3221,2.1307,-4.3793,1.0
-5.1571,22.1880365078,6.0258,-1.860382,-1.503582,0.3000655888,-91.80246632,88.43850232,151.581032457522,-12.864882,-0.1784,9.500918,-3.282082,-1.681982,0.081882,2.6913393982,-16.72996244,-13.36599844,25.3104322364321,-18.9872,-9.5828,-87.27470647,7.640536,-11.0045,18.8094365078,-1.4217,0.28545784,-3.3786,-15.22638044,-14.86958044,2.684559710496,-11.1829,-1.6001,15.33343828,9.322518,-15.04798044,-90.12048432,7.8043,-19.058907470676,-18.9872,12.301707470676,52.9774868204259,-1.6001,6.0088401,-11.0045,15.4308365078,-63.5495621852531,9.4044,12.783,-31.77370584,17.0309365078,9.486282,20.5879365078,-33.4525828291223,7.6259,6.122318,11.1829,-16.7257254,-15.680307470676,-1.518218,-0.1310193882,17.0309365078,-27.3451365078,0.7700510808,-114.425923074375,0.868700000000001,-9.486282,-11.1829,-31.07565318,0.081882,7.9827,17.0309365078,-27.3451365078,-114.425923074375,0.868700000000001,-11.1829,-31.07565318,-13.1266921226,-1.7785,-1.8974,3.5074,-1.7842,-3.8491,2.0
20.41346,14.45063433,12.84296,7.92239,-0.897870000000001,15.4895231938,6.121465583,0.903054416999999,9.16420840094758,11.08276,4.41013,-4.05824,7.37666,3.51226,0.35214,13.572777544,6.232913532,-0.791606468,9.55564257430232,3.00207,3.7061,34.585299315,3.86415,3.16037,26.58956433,-0.545730000000001,17.042506372,12.13893,7.130783532,-1.689476468,11.9984357610792,7.5705,3.8644,14.32185284,0.35189,2.720653532,2.609205583,4.56843,13.3748591714,3.00207,10.9030008286,15.0028576965826,3.8644,100.4439404529,3.16037,38.72849433,322.768860132367,0.70403,-11.4349,8.5461708879,34.86409433,1.05617,18.31503433,220.016147735515,8.97856,8.08069,-7.5705,5.8255173559,1.2359291714,4.21654,1.360809816,34.86409433,5.96282567,0.2479171242,294.987445870082,33.25642,-1.05617,7.5705,262.1692502416,0.35214,0.1583,34.86409433,5.96282567,294.987445870082,33.25642,7.5705,262.1692502416,16.0455139518,8.27453,3.7731,7.2073,-1.6814,-0.94742,1.0
-5.7776,30.387544036,3.4878,-2.38514,-3.30954,-1.316040548,-55.53783904,49.84315904,150.027765536554,-12.11274,0.4622,6.41806,-5.08134,-2.84734,0.61334,6.36095756,-19.5880424,-13.8933624,47.666471571616,-14.525,-7.0314,-48.73229784,4.03292,-9.7276,26.381744036,-2.6962,-1.0325548,-4.0058,-16.2785024,-17.2029024,-7.73755264928,-9.2654,-2.234,15.7081476,6.88026,-16.7407024,-52.69049904,5.2596,-23.5962395084,-14.525,15.5846395084,78.4753825827487,-2.234,7.09747644,-9.7276,22.375944036,-105.679990259409,7.4936,11.4994,-30.01786288,24.609944036,8.10694,28.153544036,-46.7431740829848,5.7218,2.41226,9.2654,-13.27716048,-19.5904395084,-1.62066,-1.37020156,24.609944036,-36.165144036,4.596124624,-175.567074422394,-2.2898,-8.10694,-9.2654,-20.15111328,0.61334,4.7974,24.609944036,-36.165144036,-175.567074422394,-2.2898,-9.2654,-20.15111328,-14.975869464,-1.7718,-0.26654,-0.64562,-0.4201399999999999,0.89136,2.0
6.8682,-2.625452,0.8406,6.2017,-6.2417,-0.124434,-13.1446698,13.1046698,0.262493396,6.0076,6.2217,-6.0476,-1.8784,-0.02,-1.8384,0.037168,3.07293512,3.11293512,-0.0618587024000001,9.5503,7.886,-21.23342652,0.1541,-0.1941,-0.120552,-8.0801,-11.56240728,2.5049,9.31463512,-3.12876488,19.243314436104,6.0276,-1.8584,-14.6553424,0.1741,3.09293512,-13.1246698,-3.5227,2.501418,9.5503,2.508382,-0.0087220618,-1.8584,10.92963017,-0.1941,2.384348,-0.3019707048,-1.6643,-4.1692,-4.16890507,4.242748,-3.5027,-4.483852,-0.526004541600001,2.699,-3.5427,-6.0276,-7.26184019,-0.003482,-3.6968,3.41648256,4.242748,9.493652,3.05964912,-18.0321294264,7.7088,3.5027,6.0276,5.77340892,-1.8384,-9.7444,4.242748,9.493652,-18.0321294264,7.7088,6.0276,5.77340892,0.0704540000000001,4.3633,5.591,10.4643,-4.3839,-4.3379,1.0
22.4522,35.43454908,11.6548,9.8113,-0.8029,23.90423982,-6.07641702,15.08481702,-47.657215181484,15.3016,5.3071,-6.2932,8.4502,4.5042,-0.5582,17.7735732,-1.5896078,-10.5980078,-27.44772909276,8.3957,6.8514,25.93211558,3.5181,5.4903,48.63364908,-1.3611,20.9418166,13.1991,-0.7867078,-11.4009078,-32.34044737538,10.7974,3.946,27.0356244,-0.9861,-6.0938078,-10.58061702,2.4017,8.75750838,8.3957,17.64069162,-58.625011951542,3.946,122.13259221,5.4903,61.83274908,641.920397571828,-1.5443,-14.7434,-20.38337013,57.88674908,-2.1025,39.38054908,450.012018302148,7.7088,6.9059,-10.7974,-14.28956233,-4.44159162,3.3878,-2.2026572,57.88674908,-12.98234908,0.86202826,795.583582853976,34.107,2.1025,10.7974,261.67590056,-0.5582,-2.9054,57.88674908,-12.98234908,795.583582853976,34.107,10.7974,261.67590056,10.81773714,9.2531,0.5706,-0.0248,1.2421,-0.5621,1.0
16.6321,20.0041811,7.9326,9.001,-2.2854,18.94873696,-5.45798944,12.17358944,-29.601657781632,12.0573,5.6432,-5.3417,5.1397,3.3578,-1.5759,5.98326382,1.08694664,-5.62865336,-7.625071412208,8.192,6.9176,4.41499625,3.6593,3.0563,29.2111811,-3.8613,10.05561808,9.207,3.37234664,-7.91405336,-12.814879681152,8.6995,1.7819,12.32647144,0.3015,-2.27085336,-8.81578944,0.5075,10.2193767,8.192,8.1946233,9.3209522769,1.7819,68.3628957,3.0563,38.4181811,268.9473443877,-1.2744,-10.4814,-11.7334008,36.6362811,-2.8503,21.7860811,216.89594078561,6.1507,3.8653,-8.6995,-9.46254744,1.0123767,0.206,-2.80809621,36.6362811,-3.3720811,2.00832696,332.71154047331,24.5647,2.8503,8.6995,131.93579646,-1.5759,-5.1357,36.6362811,-3.3720811,332.71154047331,24.5647,8.6995,131.93579646,1.7040835,7.4251,-1.2244,1.7485,-1.4801,-1.4181,2.0
16.7736,-4.934170488,14.2354,8.24626,-5.07194,10.569057156,8.89723128,-5.72291128,11.6022527327648,4.12536,6.6591,-0.95104,2.73896,1.58716,-0.43536,1.828090888,7.66025586,4.48593586,9.6389748251576,-3.8863,1.3864,16.3066659,7.29522,-4.1209,4.028529512,-5.5073,7.66995138,8.9627,12.73219586,-0.58600414,40.441352641326,2.5382,1.1518,1.59685552,5.70806,6.07309586,7.31007128,6.4245,18.0223045096,-3.8863,-0.0969045095999999,81.1985173381919,1.1518,70.00675343,-4.1209,12.991229512,36.1065014572024,5.2727,-3.69,47.25762829,11.839429512,4.83734,-3.782370488,31.4664411652808,13.0836,8.01166,-2.5382,41.18453243,9.0596045096,0.71644,-0.501447648,11.839429512,21.707770488,-2.295522672,-82.7638020975168,31.009,-4.83734,2.5382,238.77890544,-0.43536,-0.2346,11.839429512,21.707770488,-82.7638020975168,31.009,2.5382,238.77890544,10.19670942,7.8109,4.0932,5.4132,-1.8219,0.23576,1.0
16.6205,1.576129847,11.4406,6.62863,-2.31757,9.641901243,7.00926834,-2.69820834,10.4623786040202,7.33543,4.4731,-3.02437,4.71363,2.15553,0.40257,5.514061293,6.89134053,2.58028053,10.2081816717309,0.7705,2.6218,22.84025106,3.60426,0.7068,11.165429847,-1.915,11.44263711,9.5893,9.20891053,0.262710530000001,21.183754081743,5.1799,2.5581,6.70682658,1.44873,4.73581053,4.85373834,4.4094,12.7120809769,0.7705,6.4665190231,29.9452836217872,2.5581,67.42428616,0.7068,20.754729847,107.068656431837,1.8513,-7.738,17.75267109,18.196629847,2.25387,4.134229847,78.5063703402264,8.8825,6.56493,-5.1799,13.01686056,3.1227809769,2.96067,1.029814317,18.196629847,15.044370153,0.745277841,26.1960661220635,28.0611,-2.25387,5.1799,190.1484923,0.40257,-0.0636999999999999,18.196629847,15.044370153,26.1960661220635,28.0611,5.1799,190.1484923,9.504593982,7.0312,3.5594,1.3078,1.291,1.6556,1.0
9.6691,17.6307606,2.1796,11.6292,-5.9836,24.85870592,-10.6700794,16.3156794,-38.08769997032,10.3123,8.8064,-4.6667,0.1749,2.8228,-5.4707,-7.47449212,6.3471549,0.7015549,9.94854901172,11.4684,10.1374,-29.79997155,6.9625,-1.3169,21.1413606,-11.4543,-23.31846656,3.5106,12.3307549,-5.2820451,31.03687899136,7.4895,-2.6479,-26.84282146,4.1397,3.5243549,-13.4928794,-3.9789,15.19614516,11.4684,-8.17494516,41.023274838696,-2.6479,21.6200301,-1.3169,24.6519606,74.21886052236,-1.331,-4.8416,-4.6726086,27.2998606,-6.8017,14.9828606,130.1990692551,4.8275,-1.1561,-7.4895,-8.1969635,11.68554516,-8.1186,14.48586653,27.2998606,-7.9616606,7.2815017,170.47358731746,11.8487,6.8017,7.4895,21.07477036,-5.4707,-12.7853,27.2998606,-7.9616606,170.47358731746,11.8487,7.4895,21.07477036,-11.23163892,6.1585,-0.21661,8.0329,1.8848,-3.8853,1.0
-3.3654,26.59317723,5.4615,-2.1577,-3.3157,-1.5845493,-60.54368371,55.07028371,158.200372319157,-11.5636,0.579000000000001,6.0902,-4.2445,-2.7367,1.2289,4.12639626,-14.64545518,-9.17205518,32.590690301106,-15.2172,-7.3191,-56.40653907,3.9325,-9.4059,24.15657723,-2.0868,-0.873016200000001,-2.4366,-11.32975518,-12.48775518,-6.89516924922001,-8.8269,-1.5078,11.03573898,6.6692,-11.90875518,-57.80698371,6.3903,-20.68819964,-15.2172,15.81499964,44.471847682824,-1.5078,2.26311408,-9.4059,21.71997723,-58.859916078618,7.8981,10.3347,-19.24451046,23.22777723,9.127,25.08537723,-22.436628931224,6.9693,3.6536,8.8269,-7.33575528,-18.25159964,-0.2789,-1.85293542,23.22777723,-29.95857723,9.70597509,-89.496678649842,2.0961,-9.127,-8.8269,-18.3801321,1.2289,5.8113,23.22777723,-29.95857723,-89.496678649842,2.0961,-8.8269,-18.3801321,-17.48833401,-0.928799999999999,5.2418,10.5388,-4.1174,-4.2797,1.0
17.24688,2.304909818,12.62889,5.69759,-0.14119,8.110649298,4.493651689,1.062748311,4.7658678823798,7.39619,2.91939,-1.83979,6.5809,2.7782,1.0245,10.56466114,10.77946107,5.22306107,22.229103504674,-1.28881,0.81529,27.277543332,3.8578,1.6986,12.829699818,0.88331,11.101564353,10.52479,10.92065107,5.08187107,23.3588015551473,4.61799,3.8027,3.100303283,1.0796,8.00126107,1.715451689,5.9068,13.52413472,-1.28881,7.52544528,31.5674733156088,3.8027,70.7485856111,1.6986,23.354489818,135.029896347488,2.1041,-8.42069,22.145210639,19.551789818,3.1286,6.107609818,86.2423968495796,8.82619,8.685,-4.61799,14.143949569,2.99934472,4.8272,3.89586615,19.551789818,14.941970182,2.15565045,39.7525030418678,29.87577,-3.1286,4.61799,217.8089503632,1.0245,2.98741,19.551789818,14.941970182,39.7525030418678,29.87577,4.61799,217.8089503632,16.41027176,6.72209,5.4188,10.1457,-4.084,-3.6991,1.0
-12.0406,19.352815,0.940399999999999,-2.5706,0.740599999999999,1.514874,-85.67019072,83.84019072,77.5509995088,-13.896,-1.6556,12.066,-3.8248,-0.915,-1.9948,2.662467,-25.40271288,-23.57271288,22.4062572852,-18.4868,-10.0712,-71.4707898,9.4954,-11.3254,11.877615,-1.2542,4.81746488,-7.4752,-26.14331288,-22.83211288,40.541857444128,-12.981,-2.9098,29.30517776,10.4104,-24.48771288,-84.75519072,5.5058,-17.000716,-18.4868,2.050316,71.2051372032,-2.9098,34.12727808,-11.3254,4.402415,-88.787547648,8.4156,15.8908,-62.90829312,7.312215,6.4208,16.443015,-54.226063521,3.8502,4.5908,12.981,-38.42058024,-9.525516,-4.9046,5.80446904,7.31221500000001,-31.393415,-16.78743888,-233.019504289,-11.1002,-6.4208,-12.981,-11.32298024,-1.9948,7.1614,7.31221500000001,-31.393415,-233.019504289,-11.1002,-12.981,-11.32298024,-5.037807,-4.5654,4.1349,6.1189,-2.4294,-0.19613,1.0
-6.34484,11.9424022022,-3.68086,-2.38061,-3.29517,-1.2977103392,-3.0091725028,-2.6666074972,0.486080901871092,-5.50187,0.45728,-0.17391,-5.25769,-2.83789,0.41809,6.867126222,-4.535282908,1.140497092,4.81701435968412,-0.94564,-0.24418,4.5776233932,-2.55452,-3.12126,7.5600822022,-2.87708,-1.106526144,-4.38232,-1.240112908,-2.154672908,-0.77618382897024,-2.66398,-2.4198,0.590866764,0.28337,-1.697392908,-0.1712825028,-1.71834,-5.1864928893,-0.94564,-3.5781471107,3.52414293623718,-2.4198,8.6003906464,-3.12126,3.1777622022,-33.1306994363451,0.70146,5.08378,-3.0740221872,5.5975622022,1.11955,9.5226022022,-14.8368125234615,-1.26106,-4.55623,2.66398,-1.3766292792,-0.8041728893,-2.00171,-1.011694182,5.5975622022,-18.2872422022,0.2932734114,-75.7726311886066,-10.0257,-1.11955,-2.66398,23.3544677624,0.41809,-2.17562,5.5975622022,-18.2872422022,-75.7726311886066,-10.0257,-2.66398,23.3544677624,4.8764599026,-1.96252,-0.49948,1.7734,-2.2469,-0.68104,2.0
1.42351,-0.9633489886,1.17452,-0.0144700000000001,0.24019,-0.0143704638,0.0560350719999999,0.169684928,-0.00641326137408,0.36185,-0.12733,-0.13613,0.67225,0.11286,0.44653,0.0631327553999999,0.2152675273,-0.0104524726999999,0.011557713531078,-0.49347,-0.3104,0.1848651154,-0.1506,0.37632,0.0281010114,0.68672,-0.0712271287,0.99145,-0.0249224727,0.2297375273,-0.013039550451109,0.24899,0.55939,-0.173634656,-0.26346,0.1024075273,-0.056824928,0.74246,0.9617159044,-0.49347,1.0211840956,-0.02947986908262,0.55939,0.428365887,0.37632,1.0195510114,0.02786074775253,0.18307,-0.80838,0.1815047515,0.4601610114,0.6296,-0.4039589886,0.012141322985484,0.61513,0.85532,-0.24899,0.0790972242,-0.0297340956,1.00592,0.2497844167,0.4601610114,2.3868589886,0.0817462471,-1.37133691876199,2.59803,-0.6296,0.24899,1.6719409652,0.44653,0.86979,0.4601610114,2.3868589886,-1.37133691876199,2.59803,0.24899,1.6719409652,0.0837940355999999,0.43206,-2.902,-7.6563,11.8318,-0.8426799999999999,2.0
12.3183,-12.93915235,14.3353,4.00755,1.15155,3.6835974,-31.54505601,36.70415601,-88.0261274330955,0.56255,1.428,4.59655,5.73365,2.57955,0.57455,8.136158655,23.39377131,18.23467131,53.6913245802105,-11.7702,-5.1711,-19.6722044,8.6041,-3.445,-5.20295235,1.7261,4.5040548,7.7362,22.24222131,19.38622131,29.72270803068,-2.017,3.1541,-16.31016651,6.02455,20.81422131,-34.12460601,9.7532,23.2768279525,-11.7702,-7.8044279525,120.225405966131,3.1541,35.44804202,-3.445,2.53324765,-40.25107997007,6.5991,-1.1371,51.05195742,-0.62085235,7.17365,-9.78505235,-23.840447962935,11.1812,12.33275,2.017,30.23773611,15.5406279525,3.72865,1.812188155,-0.62085235,25.25745235,3.791512905,-159.388360393005,26.6536,-7.17365,-2.017,176.58652599,0.57455,8.3252,-0.62085235,25.25745235,-159.388360393005,26.6536,-2.017,176.58652599,25.15886706,4.5821,1.7317,-0.34765,4.1905,-0.99138,1.0
4.1464,-1.74027234,3.6006,2.35,-0.0846,1.37883571,1.10189592,1.16350408,-0.034891781416,1.6785,1.2173,0.5869,1.7033,1.1327,-0.5621,0.64631862,1.84144226,-0.42395774,0.802792357902,-1.2669,-0.0248,0.98937166,2.9369,-0.6715,0.61822766,-0.6467,0.69459138,2.3585,1.92604226,-0.50855774,0.862751953098,0.5458,0.5706,-0.01415088,1.8042,0.70874226,-0.03080408,1.8127,4.40211734,-1.2669,0.31488266,4.81987149639,0.5706,4.21676215,-0.6715,2.97672766,1.45808993611,1.2421,-1.1164,2.92949285,2.40612766,0.68,-1.16967234,1.105329233314,3.03,2.9454,-0.5458,2.22075059,2.04361734,0.0084999999999999,-0.32073426,2.40612766,5.88667234,-0.69818441,-7.215865230576,7.747,-0.68,0.5458,14.92952784,-0.5621,0.5954,2.40612766,5.88667234,-7.215865230576,7.747,0.5458,14.92952784,2.05324529,1.7879,4.364,-3.1039,2.3757,0.78532,1.0
-8.28289999999999,17.18602693,7.195,-0.900799999999998,-0.612600000000002,0.109040469999999,-163.0833157,161.5699157,122.83255010019,-16.2346,-0.144099999999998,14.7212,-3.4216,-0.7567,-1.9082,2.01652983,-34.51805161,-33.00465161,25.547214763287,-25.4819,-12.813,-154.8409116,13.8204,-15.3338,11.71212693,-2.5208,0.384012089999995,-5.4739,-33.90545161,-33.61725161,4.86501076700094,-15.4779,-2.6649,34.1453637,14.5771,-33.76135161,-162.3266157,10.004,-16.50439157,-25.4819,5.55659157,60.379807805023,-2.6649,15.3761851,-15.3338,6.23822693,-64.111011602127,12.6689,18.1428,-69.34829171,8.90312693,10.7607,14.52112693,-32.89936454637,9.8599,9.2473,15.4779,-35.5869401,-11.03049157,-4.5731,5.08516218,8.90312693,-25.46892693,-24.17479498,-142.350142458497,-1.08789999999999,-10.7607,-15.4779,-59.5954655,-1.9082,10.1481,8.90312693,-25.46892693,-142.350142458497,-1.08789999999999,-15.4779,-59.5954655,-7.5700268,-2.809,3.5127,2.9073,1.0579,0.40774,1.0
-3.0155,3.1023162,-4.5671,1.0118,0.227200000000001,0.24302985,-6.2176958,7.4566958,-4.2356427981,2.1711,0.3923,-0.9321,-0.6472,0.6195,-1.8862,-0.78472065,3.6925142,2.4535142,1.9037322969,5.2443,2.8183,-5.72959332,0.0797000000000001,1.1593,0.9612162,-1.659,-0.49692641,-2.1411,3.4653142,2.6807142,1.20554347066,1.5516,-1.2667,-3.56994061,-0.5398,3.0730142,-6.8371958,-3.6927,-2.4755061,5.2443,-1.8066939,0.715996900710001,-1.2667,1.87217784,1.1593,-1.1798838,-2.05806000582,-2.426,-0.284899999999999,5.1943086,0.0868161999999999,-4.3122,1.8356162,-0.84048744528,-3.3004,-3.0732,-1.5516,2.1212944,-0.3344061,-3.1529,2.38924954,0.0868161999999995,-6.1178162,4.5759212,-9.35503450110001,-7.5826,4.3122,1.5516,13.77209005,-1.8862,-4.085,0.0868161999999995,-6.1178162,-9.35503450110001,-7.5826,1.5516,13.77209005,-2.28762765,-0.8744,5.504,10.3671,-4.413,-4.0211,1.0
